uid	polyline	isLeafNode	value
2324	LINESTRING(102.70567425 15.4050185697, 102.321380732 15.4050185697, 102.321380732 15.0450141818, 102.70567425 15.0450141818, 102.70567425 15.4050185697)	True	Nakhon Ratchasima
2325	LINESTRING(102.321380732 15.4050185697, 101.937087215 15.4050185697, 101.937087215 15.0450141818, 102.321380732 15.0450141818, 102.321380732 15.4050185697)	True	Nakhon Ratchasima
2326	LINESTRING(102.321380732 15.0450141818, 101.937087215 15.0450141818, 101.937087215 14.6850097939, 102.321380732 14.6850097939, 102.321380732 15.0450141818)	True	Nakhon Ratchasima
2327	LINESTRING(102.70567425 15.0450141818, 102.321380732 15.0450141818, 102.321380732 14.6850097939, 102.70567425 14.6850097939, 102.70567425 15.0450141818)	False	NULL
2328	LINESTRING(102.70567425 15.0450141818, 102.513527491 15.0450141818, 102.513527491 14.8650119879, 102.70567425 14.8650119879, 102.70567425 15.0450141818)	False	NULL
2329	LINESTRING(102.70567425 15.0450141818, 102.609600871 15.0450141818, 102.609600871 14.9550130848, 102.70567425 14.9550130848, 102.70567425 15.0450141818)	True	Nakhon Ratchasima
2330	LINESTRING(102.609600871 15.0450141818, 102.513527491 15.0450141818, 102.513527491 14.9550130848, 102.609600871 14.9550130848, 102.609600871 15.0450141818)	True	Nakhon Ratchasima
2331	LINESTRING(102.609600871 14.9550130848, 102.513527491 14.9550130848, 102.513527491 14.8650119879, 102.609600871 14.8650119879, 102.609600871 14.9550130848)	True	Nakhon Ratchasima
2332	LINESTRING(102.70567425 14.9550130848, 102.609600871 14.9550130848, 102.609600871 14.8650119879, 102.70567425 14.8650119879, 102.70567425 14.9550130848)	True	Buri Ram
2333	LINESTRING(102.513527491 15.0450141818, 102.321380732 15.0450141818, 102.321380732 14.8650119879, 102.513527491 14.8650119879, 102.513527491 15.0450141818)	True	Nakhon Ratchasima
2334	LINESTRING(102.513527491 14.8650119879, 102.321380732 14.8650119879, 102.321380732 14.6850097939, 102.513527491 14.6850097939, 102.513527491 14.8650119879)	False	NULL
2335	LINESTRING(102.513527491 14.8650119879, 102.417454112 14.8650119879, 102.417454112 14.7750108909, 102.513527491 14.7750108909, 102.513527491 14.8650119879)	True	Buri Ram
2336	LINESTRING(102.417454112 14.8650119879, 102.321380732 14.8650119879, 102.321380732 14.7750108909, 102.417454112 14.7750108909, 102.417454112 14.8650119879)	True	Nakhon Ratchasima
2337	LINESTRING(102.417454112 14.7750108909, 102.321380732 14.7750108909, 102.321380732 14.6850097939, 102.417454112 14.6850097939, 102.417454112 14.7750108909)	True	Nakhon Ratchasima
2338	LINESTRING(102.513527491 14.7750108909, 102.417454112 14.7750108909, 102.417454112 14.6850097939, 102.513527491 14.6850097939, 102.513527491 14.7750108909)	True	Nakhon Ratchasima
2339	LINESTRING(102.70567425 14.8650119879, 102.513527491 14.8650119879, 102.513527491 14.6850097939, 102.70567425 14.6850097939, 102.70567425 14.8650119879)	True	Buri Ram
2340	LINESTRING(103.474261286 15.4050185697, 102.70567425 15.4050185697, 102.70567425 14.6850097939, 103.474261286 14.6850097939, 103.474261286 15.4050185697)	False	NULL
2341	LINESTRING(103.474261286 15.4050185697, 103.089967768 15.4050185697, 103.089967768 15.0450141818, 103.474261286 15.0450141818, 103.474261286 15.4050185697)	False	NULL
2342	LINESTRING(103.474261286 15.4050185697, 103.282114527 15.4050185697, 103.282114527 15.2250163758, 103.474261286 15.2250163758, 103.474261286 15.4050185697)	False	NULL
2343	LINESTRING(103.474261286 15.4050185697, 103.378187907 15.4050185697, 103.378187907 15.3150174727, 103.474261286 15.3150174727, 103.474261286 15.4050185697)	True	Surin
2344	LINESTRING(103.378187907 15.4050185697, 103.282114527 15.4050185697, 103.282114527 15.3150174727, 103.378187907 15.3150174727, 103.378187907 15.4050185697)	True	Surin
2345	LINESTRING(103.378187907 15.3150174727, 103.282114527 15.3150174727, 103.282114527 15.2250163758, 103.378187907 15.2250163758, 103.378187907 15.3150174727)	True	Buri Ram
2346	LINESTRING(103.474261286 15.3150174727, 103.378187907 15.3150174727, 103.378187907 15.2250163758, 103.474261286 15.2250163758, 103.474261286 15.3150174727)	True	Buri Ram
2347	LINESTRING(103.282114527 15.4050185697, 103.089967768 15.4050185697, 103.089967768 15.2250163758, 103.282114527 15.2250163758, 103.282114527 15.4050185697)	False	NULL
2348	LINESTRING(103.282114527 15.4050185697, 103.186041148 15.4050185697, 103.186041148 15.3150174727, 103.282114527 15.3150174727, 103.282114527 15.4050185697)	True	Surin
2349	LINESTRING(103.186041148 15.4050185697, 103.089967768 15.4050185697, 103.089967768 15.3150174727, 103.186041148 15.3150174727, 103.186041148 15.4050185697)	True	Buri Ram
2350	LINESTRING(103.186041148 15.3150174727, 103.089967768 15.3150174727, 103.089967768 15.2250163758, 103.186041148 15.2250163758, 103.186041148 15.3150174727)	True	Buri Ram
2351	LINESTRING(103.282114527 15.3150174727, 103.186041148 15.3150174727, 103.186041148 15.2250163758, 103.282114527 15.2250163758, 103.282114527 15.3150174727)	True	Buri Ram
2352	LINESTRING(103.282114527 15.2250163758, 103.089967768 15.2250163758, 103.089967768 15.0450141818, 103.282114527 15.0450141818, 103.282114527 15.2250163758)	True	Buri Ram
2353	LINESTRING(103.474261286 15.2250163758, 103.282114527 15.2250163758, 103.282114527 15.0450141818, 103.474261286 15.0450141818, 103.474261286 15.2250163758)	False	NULL
2354	LINESTRING(103.474261286 15.2250163758, 103.378187907 15.2250163758, 103.378187907 15.1350152788, 103.474261286 15.1350152788, 103.474261286 15.2250163758)	True	Surin
2355	LINESTRING(103.378187907 15.2250163758, 103.282114527 15.2250163758, 103.282114527 15.1350152788, 103.378187907 15.1350152788, 103.378187907 15.2250163758)	True	Buri Ram
2356	LINESTRING(103.378187907 15.1350152788, 103.282114527 15.1350152788, 103.282114527 15.0450141818, 103.378187907 15.0450141818, 103.378187907 15.1350152788)	True	Buri Ram
2357	LINESTRING(103.474261286 15.1350152788, 103.378187907 15.1350152788, 103.378187907 15.0450141818, 103.474261286 15.0450141818, 103.474261286 15.1350152788)	True	Buri Ram
2358	LINESTRING(103.089967768 15.4050185697, 102.70567425 15.4050185697, 102.70567425 15.0450141818, 103.089967768 15.0450141818, 103.089967768 15.4050185697)	False	NULL
2359	LINESTRING(103.089967768 15.4050185697, 102.897821009 15.4050185697, 102.897821009 15.2250163758, 103.089967768 15.2250163758, 103.089967768 15.4050185697)	False	NULL
2360	LINESTRING(103.089967768 15.4050185697, 102.993894389 15.4050185697, 102.993894389 15.3150174727, 103.089967768 15.3150174727, 103.089967768 15.4050185697)	True	Buri Ram
2361	LINESTRING(102.993894389 15.4050185697, 102.897821009 15.4050185697, 102.897821009 15.3150174727, 102.993894389 15.3150174727, 102.993894389 15.4050185697)	True	Nakhon Ratchasima
2362	LINESTRING(102.993894389 15.3150174727, 102.897821009 15.3150174727, 102.897821009 15.2250163758, 102.993894389 15.2250163758, 102.993894389 15.3150174727)	True	Nakhon Ratchasima
2363	LINESTRING(103.089967768 15.3150174727, 102.993894389 15.3150174727, 102.993894389 15.2250163758, 103.089967768 15.2250163758, 103.089967768 15.3150174727)	True	Buri Ram
2364	LINESTRING(102.897821009 15.4050185697, 102.70567425 15.4050185697, 102.70567425 15.2250163758, 102.897821009 15.2250163758, 102.897821009 15.4050185697)	True	Nakhon Ratchasima
2365	LINESTRING(102.897821009 15.2250163758, 102.70567425 15.2250163758, 102.70567425 15.0450141818, 102.897821009 15.0450141818, 102.897821009 15.2250163758)	False	NULL
2366	LINESTRING(102.897821009 15.2250163758, 102.80174763 15.2250163758, 102.80174763 15.1350152788, 102.897821009 15.1350152788, 102.897821009 15.2250163758)	True	Nakhon Ratchasima
2367	LINESTRING(102.80174763 15.2250163758, 102.70567425 15.2250163758, 102.70567425 15.1350152788, 102.80174763 15.1350152788, 102.80174763 15.2250163758)	True	Nakhon Ratchasima
2368	LINESTRING(102.80174763 15.1350152788, 102.70567425 15.1350152788, 102.70567425 15.0450141818, 102.80174763 15.0450141818, 102.80174763 15.1350152788)	True	Nakhon Ratchasima
2369	LINESTRING(102.897821009 15.1350152788, 102.80174763 15.1350152788, 102.80174763 15.0450141818, 102.897821009 15.0450141818, 102.897821009 15.1350152788)	True	Buri Ram
2370	LINESTRING(103.089967768 15.2250163758, 102.897821009 15.2250163758, 102.897821009 15.0450141818, 103.089967768 15.0450141818, 103.089967768 15.2250163758)	True	Buri Ram
2371	LINESTRING(103.089967768 15.0450141818, 102.70567425 15.0450141818, 102.70567425 14.6850097939, 103.089967768 14.6850097939, 103.089967768 15.0450141818)	True	Buri Ram
2372	LINESTRING(103.474261286 15.0450141818, 103.089967768 15.0450141818, 103.089967768 14.6850097939, 103.474261286 14.6850097939, 103.474261286 15.0450141818)	False	NULL
2373	LINESTRING(103.474261286 15.0450141818, 103.282114527 15.0450141818, 103.282114527 14.8650119879, 103.474261286 14.8650119879, 103.474261286 15.0450141818)	False	NULL
2374	LINESTRING(103.474261286 15.0450141818, 103.378187907 15.0450141818, 103.378187907 14.9550130848, 103.474261286 14.9550130848, 103.474261286 15.0450141818)	True	Surin
2375	LINESTRING(103.378187907 15.0450141818, 103.282114527 15.0450141818, 103.282114527 14.9550130848, 103.378187907 14.9550130848, 103.378187907 15.0450141818)	True	Buri Ram
2376	LINESTRING(103.378187907 14.9550130848, 103.282114527 14.9550130848, 103.282114527 14.8650119879, 103.378187907 14.8650119879, 103.378187907 14.9550130848)	True	Buri Ram
2377	LINESTRING(103.474261286 14.9550130848, 103.378187907 14.9550130848, 103.378187907 14.8650119879, 103.474261286 14.8650119879, 103.474261286 14.9550130848)	True	Surin
2378	LINESTRING(103.282114527 15.0450141818, 103.089967768 15.0450141818, 103.089967768 14.8650119879, 103.282114527 14.8650119879, 103.282114527 15.0450141818)	True	Buri Ram
2379	LINESTRING(103.282114527 14.8650119879, 103.089967768 14.8650119879, 103.089967768 14.6850097939, 103.282114527 14.6850097939, 103.282114527 14.8650119879)	True	Buri Ram
2380	LINESTRING(103.474261286 14.8650119879, 103.282114527 14.8650119879, 103.282114527 14.6850097939, 103.474261286 14.6850097939, 103.474261286 14.8650119879)	True	Surin
2381	LINESTRING(103.474261286 14.6850097939, 97.325565 14.6850097939, 97.325565 8.92493958788, 103.474261286 8.92493958788, 103.474261286 14.6850097939)	False	NULL
2382	LINESTRING(103.474261286 14.6850097939, 100.399913143 14.6850097939, 100.399913143 11.8049746909, 103.474261286 11.8049746909, 103.474261286 14.6850097939)	False	NULL
2383	LINESTRING(103.474261286 14.6850097939, 101.937087215 14.6850097939, 101.937087215 13.2449922424, 103.474261286 13.2449922424, 103.474261286 14.6850097939)	False	NULL
2384	LINESTRING(103.474261286 14.6850097939, 102.70567425 14.6850097939, 102.70567425 13.9650010182, 103.474261286 13.9650010182, 103.474261286 14.6850097939)	False	NULL
2385	LINESTRING(103.474261286 14.6850097939, 103.089967768 14.6850097939, 103.089967768 14.3250054061, 103.474261286 14.3250054061, 103.474261286 14.6850097939)	False	NULL
2386	LINESTRING(103.474261286 14.6850097939, 103.282114527 14.6850097939, 103.282114527 14.5050076, 103.474261286 14.5050076, 103.474261286 14.6850097939)	True	Surin
2387	LINESTRING(103.282114527 14.6850097939, 103.089967768 14.6850097939, 103.089967768 14.5050076, 103.282114527 14.5050076, 103.282114527 14.6850097939)	False	NULL
2388	LINESTRING(103.282114527 14.6850097939, 103.186041148 14.6850097939, 103.186041148 14.595008697, 103.282114527 14.595008697, 103.282114527 14.6850097939)	True	Surin
2389	LINESTRING(103.186041148 14.6850097939, 103.089967768 14.6850097939, 103.089967768 14.595008697, 103.186041148 14.595008697, 103.186041148 14.6850097939)	True	Buri Ram
2390	LINESTRING(103.186041148 14.595008697, 103.089967768 14.595008697, 103.089967768 14.5050076, 103.186041148 14.5050076, 103.186041148 14.595008697)	True	Buri Ram
2391	LINESTRING(103.282114527 14.595008697, 103.186041148 14.595008697, 103.186041148 14.5050076, 103.282114527 14.5050076, 103.282114527 14.595008697)	True	Surin
2392	LINESTRING(103.282114527 14.5050076, 103.089967768 14.5050076, 103.089967768 14.3250054061, 103.282114527 14.3250054061, 103.282114527 14.5050076)	False	NULL
2393	LINESTRING(103.282114527 14.5050076, 103.186041148 14.5050076, 103.186041148 14.415006503, 103.282114527 14.415006503, 103.282114527 14.5050076)	True	Buri Ram
2394	LINESTRING(103.186041148 14.5050076, 103.089967768 14.5050076, 103.089967768 14.415006503, 103.186041148 14.415006503, 103.186041148 14.5050076)	True	Buri Ram
2395	LINESTRING(103.186041148 14.415006503, 103.089967768 14.415006503, 103.089967768 14.3250054061, 103.186041148 14.3250054061, 103.186041148 14.415006503)	True	Buri Ram
2396	LINESTRING(103.282114527 14.415006503, 103.186041148 14.415006503, 103.186041148 14.3250054061, 103.282114527 14.3250054061, 103.282114527 14.415006503)	True	Surin
2397	LINESTRING(103.474261286 14.5050076, 103.282114527 14.5050076, 103.282114527 14.3250054061, 103.474261286 14.3250054061, 103.474261286 14.5050076)	True	Surin
2398	LINESTRING(103.089967768 14.6850097939, 102.70567425 14.6850097939, 102.70567425 14.3250054061, 103.089967768 14.3250054061, 103.089967768 14.6850097939)	True	Buri Ram
2399	LINESTRING(103.089967768 14.3250054061, 102.70567425 14.3250054061, 102.70567425 13.9650010182, 103.089967768 13.9650010182, 103.089967768 14.3250054061)	False	NULL
2400	LINESTRING(103.089967768 14.3250054061, 102.897821009 14.3250054061, 102.897821009 14.1450032121, 103.089967768 14.1450032121, 103.089967768 14.3250054061)	False	NULL
2401	LINESTRING(103.089967768 14.3250054061, 102.993894389 14.3250054061, 102.993894389 14.2350043091, 103.089967768 14.2350043091, 103.089967768 14.3250054061)	True	Buri Ram
2402	LINESTRING(102.993894389 14.3250054061, 102.897821009 14.3250054061, 102.897821009 14.2350043091, 102.993894389 14.2350043091, 102.993894389 14.3250054061)	True	Buri Ram
2403	LINESTRING(102.993894389 14.2350043091, 102.897821009 14.2350043091, 102.897821009 14.1450032121, 102.993894389 14.1450032121, 102.993894389 14.2350043091)	True	NULL
2404	LINESTRING(103.089967768 14.2350043091, 102.993894389 14.2350043091, 102.993894389 14.1450032121, 103.089967768 14.1450032121, 103.089967768 14.2350043091)	True	NULL
2405	LINESTRING(102.897821009 14.3250054061, 102.70567425 14.3250054061, 102.70567425 14.1450032121, 102.897821009 14.1450032121, 102.897821009 14.3250054061)	True	Buri Ram
2406	LINESTRING(102.897821009 14.1450032121, 102.70567425 14.1450032121, 102.70567425 13.9650010182, 102.897821009 13.9650010182, 102.897821009 14.1450032121)	True	Sa Kaeo
2407	LINESTRING(103.089967768 14.1450032121, 102.897821009 14.1450032121, 102.897821009 13.9650010182, 103.089967768 13.9650010182, 103.089967768 14.1450032121)	True	NULL
2408	LINESTRING(103.474261286 14.3250054061, 103.089967768 14.3250054061, 103.089967768 13.9650010182, 103.474261286 13.9650010182, 103.474261286 14.3250054061)	True	NULL
2409	LINESTRING(102.70567425 14.6850097939, 101.937087215 14.6850097939, 101.937087215 13.9650010182, 102.70567425 13.9650010182, 102.70567425 14.6850097939)	False	NULL
2410	LINESTRING(102.70567425 14.6850097939, 102.321380732 14.6850097939, 102.321380732 14.3250054061, 102.70567425 14.3250054061, 102.70567425 14.6850097939)	False	NULL
2411	LINESTRING(102.70567425 14.6850097939, 102.513527491 14.6850097939, 102.513527491 14.5050076, 102.70567425 14.5050076, 102.70567425 14.6850097939)	True	Buri Ram
2412	LINESTRING(102.513527491 14.6850097939, 102.321380732 14.6850097939, 102.321380732 14.5050076, 102.513527491 14.5050076, 102.513527491 14.6850097939)	True	Nakhon Ratchasima
2413	LINESTRING(102.513527491 14.5050076, 102.321380732 14.5050076, 102.321380732 14.3250054061, 102.513527491 14.3250054061, 102.513527491 14.5050076)	True	Nakhon Ratchasima
2414	LINESTRING(102.70567425 14.5050076, 102.513527491 14.5050076, 102.513527491 14.3250054061, 102.70567425 14.3250054061, 102.70567425 14.5050076)	False	NULL
2415	LINESTRING(102.70567425 14.5050076, 102.609600871 14.5050076, 102.609600871 14.415006503, 102.70567425 14.415006503, 102.70567425 14.5050076)	True	Buri Ram
2416	LINESTRING(102.609600871 14.5050076, 102.513527491 14.5050076, 102.513527491 14.415006503, 102.609600871 14.415006503, 102.609600871 14.5050076)	True	Nakhon Ratchasima
2417	LINESTRING(102.609600871 14.415006503, 102.513527491 14.415006503, 102.513527491 14.3250054061, 102.609600871 14.3250054061, 102.609600871 14.415006503)	True	Nakhon Ratchasima
2418	LINESTRING(102.70567425 14.415006503, 102.609600871 14.415006503, 102.609600871 14.3250054061, 102.70567425 14.3250054061, 102.70567425 14.415006503)	True	Buri Ram
2419	LINESTRING(102.321380732 14.6850097939, 101.937087215 14.6850097939, 101.937087215 14.3250054061, 102.321380732 14.3250054061, 102.321380732 14.6850097939)	True	Nakhon Ratchasima
2420	LINESTRING(102.321380732 14.3250054061, 101.937087215 14.3250054061, 101.937087215 13.9650010182, 102.321380732 13.9650010182, 102.321380732 14.3250054061)	False	NULL
2421	LINESTRING(102.321380732 14.3250054061, 102.129233973 14.3250054061, 102.129233973 14.1450032121, 102.321380732 14.1450032121, 102.321380732 14.3250054061)	False	NULL
2422	LINESTRING(102.321380732 14.3250054061, 102.225307353 14.3250054061, 102.225307353 14.2350043091, 102.321380732 14.2350043091, 102.321380732 14.3250054061)	True	Nakhon Ratchasima
2423	LINESTRING(102.225307353 14.3250054061, 102.129233973 14.3250054061, 102.129233973 14.2350043091, 102.225307353 14.2350043091, 102.225307353 14.3250054061)	True	Nakhon Ratchasima
2424	LINESTRING(102.225307353 14.2350043091, 102.129233973 14.2350043091, 102.129233973 14.1450032121, 102.225307353 14.1450032121, 102.225307353 14.2350043091)	True	Sa Kaeo
2425	LINESTRING(102.321380732 14.2350043091, 102.225307353 14.2350043091, 102.225307353 14.1450032121, 102.321380732 14.1450032121, 102.321380732 14.2350043091)	True	Nakhon Ratchasima
2426	LINESTRING(102.129233973 14.3250054061, 101.937087215 14.3250054061, 101.937087215 14.1450032121, 102.129233973 14.1450032121, 102.129233973 14.3250054061)	False	NULL
2427	LINESTRING(102.129233973 14.3250054061, 102.033160594 14.3250054061, 102.033160594 14.2350043091, 102.129233973 14.2350043091, 102.129233973 14.3250054061)	True	Nakhon Ratchasima
2428	LINESTRING(102.033160594 14.3250054061, 101.937087215 14.3250054061, 101.937087215 14.2350043091, 102.033160594 14.2350043091, 102.033160594 14.3250054061)	True	Nakhon Ratchasima
2429	LINESTRING(102.033160594 14.2350043091, 101.937087215 14.2350043091, 101.937087215 14.1450032121, 102.033160594 14.1450032121, 102.033160594 14.2350043091)	True	Prachin Buri
2430	LINESTRING(102.129233973 14.2350043091, 102.033160594 14.2350043091, 102.033160594 14.1450032121, 102.129233973 14.1450032121, 102.129233973 14.2350043091)	True	Sa Kaeo
2431	LINESTRING(102.129233973 14.1450032121, 101.937087215 14.1450032121, 101.937087215 13.9650010182, 102.129233973 13.9650010182, 102.129233973 14.1450032121)	False	NULL
2432	LINESTRING(102.129233973 14.1450032121, 102.033160594 14.1450032121, 102.033160594 14.0550021152, 102.129233973 14.0550021152, 102.129233973 14.1450032121)	True	Prachin Buri
2433	LINESTRING(102.033160594 14.1450032121, 101.937087215 14.1450032121, 101.937087215 14.0550021152, 102.033160594 14.0550021152, 102.033160594 14.1450032121)	True	Prachin Buri
2434	LINESTRING(102.033160594 14.0550021152, 101.937087215 14.0550021152, 101.937087215 13.9650010182, 102.033160594 13.9650010182, 102.033160594 14.0550021152)	True	Sa Kaeo
2435	LINESTRING(102.129233973 14.0550021152, 102.033160594 14.0550021152, 102.033160594 13.9650010182, 102.129233973 13.9650010182, 102.129233973 14.0550021152)	True	Sa Kaeo
2436	LINESTRING(102.321380732 14.1450032121, 102.129233973 14.1450032121, 102.129233973 13.9650010182, 102.321380732 13.9650010182, 102.321380732 14.1450032121)	True	Sa Kaeo
2437	LINESTRING(102.70567425 14.3250054061, 102.321380732 14.3250054061, 102.321380732 13.9650010182, 102.70567425 13.9650010182, 102.70567425 14.3250054061)	False	NULL
2438	LINESTRING(102.70567425 14.3250054061, 102.513527491 14.3250054061, 102.513527491 14.1450032121, 102.70567425 14.1450032121, 102.70567425 14.3250054061)	False	NULL
2439	LINESTRING(102.70567425 14.3250054061, 102.609600871 14.3250054061, 102.609600871 14.2350043091, 102.70567425 14.2350043091, 102.70567425 14.3250054061)	True	Buri Ram
2440	LINESTRING(102.609600871 14.3250054061, 102.513527491 14.3250054061, 102.513527491 14.2350043091, 102.609600871 14.2350043091, 102.609600871 14.3250054061)	True	Nakhon Ratchasima
2441	LINESTRING(102.609600871 14.2350043091, 102.513527491 14.2350043091, 102.513527491 14.1450032121, 102.609600871 14.1450032121, 102.609600871 14.2350043091)	True	Buri Ram
2442	LINESTRING(102.70567425 14.2350043091, 102.609600871 14.2350043091, 102.609600871 14.1450032121, 102.70567425 14.1450032121, 102.70567425 14.2350043091)	True	Buri Ram
2443	LINESTRING(102.513527491 14.3250054061, 102.321380732 14.3250054061, 102.321380732 14.1450032121, 102.513527491 14.1450032121, 102.513527491 14.3250054061)	True	Nakhon Ratchasima
2444	LINESTRING(102.513527491 14.1450032121, 102.321380732 14.1450032121, 102.321380732 13.9650010182, 102.513527491 13.9650010182, 102.513527491 14.1450032121)	True	Sa Kaeo
2445	LINESTRING(102.70567425 14.1450032121, 102.513527491 14.1450032121, 102.513527491 13.9650010182, 102.70567425 13.9650010182, 102.70567425 14.1450032121)	True	Sa Kaeo
2446	LINESTRING(102.70567425 13.9650010182, 101.937087215 13.9650010182, 101.937087215 13.2449922424, 102.70567425 13.2449922424, 102.70567425 13.9650010182)	False	NULL
2447	LINESTRING(102.70567425 13.9650010182, 102.321380732 13.9650010182, 102.321380732 13.6049966303, 102.70567425 13.6049966303, 102.70567425 13.9650010182)	False	NULL
2448	LINESTRING(102.70567425 13.9650010182, 102.513527491 13.9650010182, 102.513527491 13.7849988242, 102.70567425 13.7849988242, 102.70567425 13.9650010182)	True	Sa Kaeo
2449	LINESTRING(102.513527491 13.9650010182, 102.321380732 13.9650010182, 102.321380732 13.7849988242, 102.513527491 13.7849988242, 102.513527491 13.9650010182)	True	Sa Kaeo
2450	LINESTRING(102.513527491 13.7849988242, 102.321380732 13.7849988242, 102.321380732 13.6049966303, 102.513527491 13.6049966303, 102.513527491 13.7849988242)	True	Sa Kaeo
2451	LINESTRING(102.70567425 13.7849988242, 102.513527491 13.7849988242, 102.513527491 13.6049966303, 102.70567425 13.6049966303, 102.70567425 13.7849988242)	False	NULL
2452	LINESTRING(102.70567425 13.7849988242, 102.609600871 13.7849988242, 102.609600871 13.6949977273, 102.70567425 13.6949977273, 102.70567425 13.7849988242)	True	Sa Kaeo
2453	LINESTRING(102.609600871 13.7849988242, 102.513527491 13.7849988242, 102.513527491 13.6949977273, 102.609600871 13.6949977273, 102.609600871 13.7849988242)	True	Sa Kaeo
2454	LINESTRING(102.609600871 13.6949977273, 102.513527491 13.6949977273, 102.513527491 13.6049966303, 102.609600871 13.6049966303, 102.609600871 13.6949977273)	True	NULL
2455	LINESTRING(102.70567425 13.6949977273, 102.609600871 13.6949977273, 102.609600871 13.6049966303, 102.70567425 13.6049966303, 102.70567425 13.6949977273)	True	NULL
2456	LINESTRING(102.321380732 13.9650010182, 101.937087215 13.9650010182, 101.937087215 13.6049966303, 102.321380732 13.6049966303, 102.321380732 13.9650010182)	True	Sa Kaeo
2457	LINESTRING(102.321380732 13.6049966303, 101.937087215 13.6049966303, 101.937087215 13.2449922424, 102.321380732 13.2449922424, 102.321380732 13.6049966303)	False	NULL
2458	LINESTRING(102.321380732 13.6049966303, 102.129233973 13.6049966303, 102.129233973 13.4249944364, 102.321380732 13.4249944364, 102.321380732 13.6049966303)	True	Sa Kaeo
2459	LINESTRING(102.129233973 13.6049966303, 101.937087215 13.6049966303, 101.937087215 13.4249944364, 102.129233973 13.4249944364, 102.129233973 13.6049966303)	True	Sa Kaeo
2460	LINESTRING(102.129233973 13.4249944364, 101.937087215 13.4249944364, 101.937087215 13.2449922424, 102.129233973 13.2449922424, 102.129233973 13.4249944364)	False	NULL
2461	LINESTRING(102.129233973 13.4249944364, 102.033160594 13.4249944364, 102.033160594 13.3349933394, 102.129233973 13.3349933394, 102.129233973 13.4249944364)	True	Sa Kaeo
2462	LINESTRING(102.033160594 13.4249944364, 101.937087215 13.4249944364, 101.937087215 13.3349933394, 102.033160594 13.3349933394, 102.033160594 13.4249944364)	True	Sa Kaeo
2463	LINESTRING(102.033160594 13.3349933394, 101.937087215 13.3349933394, 101.937087215 13.2449922424, 102.033160594 13.2449922424, 102.033160594 13.3349933394)	True	Chanthaburi
2464	LINESTRING(102.129233973 13.3349933394, 102.033160594 13.3349933394, 102.033160594 13.2449922424, 102.129233973 13.2449922424, 102.129233973 13.3349933394)	True	Sa Kaeo
2465	LINESTRING(102.321380732 13.4249944364, 102.129233973 13.4249944364, 102.129233973 13.2449922424, 102.321380732 13.2449922424, 102.321380732 13.4249944364)	False	NULL
2466	LINESTRING(102.321380732 13.4249944364, 102.225307353 13.4249944364, 102.225307353 13.3349933394, 102.321380732 13.3349933394, 102.321380732 13.4249944364)	True	Sa Kaeo
2467	LINESTRING(102.225307353 13.4249944364, 102.129233973 13.4249944364, 102.129233973 13.3349933394, 102.225307353 13.3349933394, 102.225307353 13.4249944364)	True	Sa Kaeo
2468	LINESTRING(102.225307353 13.3349933394, 102.129233973 13.3349933394, 102.129233973 13.2449922424, 102.225307353 13.2449922424, 102.225307353 13.3349933394)	True	Chanthaburi
2469	LINESTRING(102.321380732 13.3349933394, 102.225307353 13.3349933394, 102.225307353 13.2449922424, 102.321380732 13.2449922424, 102.321380732 13.3349933394)	True	Sa Kaeo
2470	LINESTRING(102.70567425 13.6049966303, 102.321380732 13.6049966303, 102.321380732 13.2449922424, 102.70567425 13.2449922424, 102.70567425 13.6049966303)	True	NULL
2471	LINESTRING(103.474261286 13.9650010182, 102.70567425 13.9650010182, 102.70567425 13.2449922424, 103.474261286 13.2449922424, 103.474261286 13.9650010182)	False	NULL
2472	LINESTRING(103.474261286 13.9650010182, 103.089967768 13.9650010182, 103.089967768 13.6049966303, 103.474261286 13.6049966303, 103.474261286 13.9650010182)	True	NULL
2473	LINESTRING(103.089967768 13.9650010182, 102.70567425 13.9650010182, 102.70567425 13.6049966303, 103.089967768 13.6049966303, 103.089967768 13.9650010182)	False	NULL
2474	LINESTRING(103.089967768 13.9650010182, 102.897821009 13.9650010182, 102.897821009 13.7849988242, 103.089967768 13.7849988242, 103.089967768 13.9650010182)	True	NULL
2475	LINESTRING(102.897821009 13.9650010182, 102.70567425 13.9650010182, 102.70567425 13.7849988242, 102.897821009 13.7849988242, 102.897821009 13.9650010182)	False	NULL
2476	LINESTRING(102.897821009 13.9650010182, 102.80174763 13.9650010182, 102.80174763 13.8749999212, 102.897821009 13.8749999212, 102.897821009 13.9650010182)	True	NULL
2477	LINESTRING(102.80174763 13.9650010182, 102.70567425 13.9650010182, 102.70567425 13.8749999212, 102.80174763 13.8749999212, 102.80174763 13.9650010182)	True	Sa Kaeo
2478	LINESTRING(102.80174763 13.8749999212, 102.70567425 13.8749999212, 102.70567425 13.7849988242, 102.80174763 13.7849988242, 102.80174763 13.8749999212)	True	NULL
2479	LINESTRING(102.897821009 13.8749999212, 102.80174763 13.8749999212, 102.80174763 13.7849988242, 102.897821009 13.7849988242, 102.897821009 13.8749999212)	True	NULL
2480	LINESTRING(102.897821009 13.7849988242, 102.70567425 13.7849988242, 102.70567425 13.6049966303, 102.897821009 13.6049966303, 102.897821009 13.7849988242)	True	NULL
