coorx,coory,epoch,uid
104.9121905,15.1138625,1454194580,1923078492
100.6012317,13.9187568,1454194554,15797272
101.56216116,16.75152477,1454194545,1687131290
100.49484253,13.76991177,1454194538,903560197
100.57605407,13.9605683,1454194506,254547677
100.6007123,13.9142814,1454194473,2698418084
100.494287,13.770087,1454194456,367622084
100.5250276,14.0208391,1454194413,1623709555
100.75115204,13.69377467,1454194328,75519757
98.89222222,19.3925,1454194323,58395916
103.85509014,13.35127026,1454194300,1648308758
100.494818,13.769928,1454194293,908453172
99.00443488,18.77677294,1454194282,269285055
100.51658599,13.738584,1454194279,434277829
100.75115204,13.69377467,1454194224,179140127
102.78041459,17.90108423,1454194212,490174172
103.11060928,16.04010332,1454194191,2737677361
100.5184599,13.75492343,1454194141,558408021
100.75115204,13.69377467,1454194131,157362875
101.34516952,17.51344902,1454194122,359388546
99.34102472,18.20864963,1454194120,1290395245
100.49661074,13.69797338,1454194120,1325771778
100.5753153,13.87612981,1454194107,93005068
98.96840718,18.77025996,1454194107,83365624
101.34626647,17.50524085,1454194104,359388546
100.5753153,13.87612981,1454194099,93005068
108.283,15.5,1454194094,1048625132
98.9675551,18.76985151,1454194079,83365624
100.52634326,13.7459549,1454194078,262065912
99.50184345,18.28677481,1454194075,716100115
98.95693183,18.79098707,1454194067,1655246383
98.89222222,19.3925,1454194033,58395916
100.6007123,13.9142814,1454194032,354185524
99.82218471,19.90471115,1454194017,2458324128
100.4965835,13.69780934,1454194008,1325771778
100.49487667,13.76979654,1454193968,88384399
100.64498297,13.73797002,1454193942,335708584
100.49668525,13.69788478,1454193892,1325771778
100.53830802,13.76490679,1454193870,564793644
100.68506394,13.65621464,1454193868,1653561048
100.60228066,13.91890805,1454193852,81873440
100.64592361,13.65416064,1454193829,58747958
98.97043917,18.88186777,1454193765,59816149
100.49179736,13.75167468,1454193748,166952892
100.60333986,13.91832725,1454193740,62076757
100.94281851,13.21454082,1454193731,1649126376
100.6007123,13.9142814,1454193718,131838873
100.49487667,13.76979654,1454193711,29376103
100.492774,13.6499006,1454193701,22256003
100.494,13.7522,1454167370,142271564
104.92563813,11.57106896,1454193657,70248011
100.50451028,13.82826399,1454193591,148527699
98.96528884,18.79860617,1454193572,65290220
100.29266843,13.79969754,1454193570,84005220
103.641554,16.223189,1454193529,377925326
100.04828305,13.80916871,1454193506,144101148
100.56981862,13.84577309,1454193444,616934879
100.57047844,13.84637207,1454193437,616934879
100.49487667,13.76979654,1454193396,69829561
99.39674066,14.13175174,1454193389,616728863
100.5250276,14.0208391,1454193360,1623709555
100.49655349,13.6977355,1454193345,1325771778
100.38056675,13.84722675,1454193332,86855763
100.56093603,13.75606208,1454193319,564793644
100.60228066,13.91890805,1454193294,81873440
103.27753947,16.20624786,1454193212,1498568276
100.51676184,13.73947501,1454193174,384211979
98.96528776,18.79874567,1454193172,65290220
100.61034679,13.67057,1454193121,64596310
103.275202,16.204728,1454193112,1498568276
103.309116,16.19989,1454193080,1498568276
102.74826769,17.86618961,1454193034,3075456157
100.60228066,13.91890805,1454193025,81873440
100.99448292,17.00373479,1454193003,100468660
98.96835898,18.76962491,1454192985,357495820
100.04119156,13.8212815,1454192944,886660945
100.53904111,13.77877579,1454192939,2803074079
101.387955,14.19206667,1454192924,134109861
100.6007123,13.9142814,1454192910,201643889
102.75373716,16.2118723,1454192910,102959953
104.20134277,14.71158967,1454192910,392623507
100.61034679,13.67057,1454192850,63787815
99.97126824,14.02081751,1454192846,386930323
101.59406258,14.84196385,1454192839,1113699552
100.51658599,13.738584,1454192824,435791770
100.77808142,13.7262532,1454192793,194617068
100.61034679,13.67057,1454192762,19955505
100.49548537,13.76972918,1454192760,1668182005
100.49711466,13.76898125,1454192733,908453172
100.60696832,14.0623908,1454192720,1608055758
100.60666667,13.9125,1454192697,270450292
100.49548537,13.76972918,1454192684,73438305
100.51399112,13.76656367,1454192657,875750503
100.6007123,13.9142814,1454192616,22383165
98.96835898,18.76962491,1454192606,1656945132
99.92394742,13.49497047,1454192590,313072000
100.53744959,13.79198559,1454192587,88562324
102.13240049,19.87894022,1454192571,16501180
100.5248655,13.6336595,1454192565,2688050281
100.5496645,13.83978839,1454192521,2221670612
100.5248655,13.6336595,1454192494,2688050281
100.5248655,13.6336595,1454192439,2688050281
98.96835898,18.76962491,1454192423,83365624
100.60527502,14.06564483,1454192419,334633457
100.49711466,13.76898125,1454192373,127204571
100.6007123,13.9142814,1454192352,270450292
100.49522261,13.76998467,1454192252,21074453
100.49711466,13.76898125,1454192167,256941698
100.6007123,13.9142814,1454192146,371561619
100.53543824,13.72911544,1454192139,273953784
100.62062027,13.77958944,1454191997,151365660
98.943194,18.918938,1454191997,2703197551
100.610604,13.671528,1454191971,64596310
100.52050889,13.7477172,1454191939,195388924
102.8239703,16.4142907,1454191929,210446096
100.60341597,13.62840795,1454191904,3057016435
100.49548537,13.76972918,1454191853,78774589
102.824066,16.4142881,1454191815,210446096
108.215,16.0516,1454191805,21033096
100.52050889,13.7477172,1454191764,65021615
100.59880679,13.60170105,1454191744,76140050
102.8240353,16.4142921,1454191735,210446096
100.78080654,13.72963004,1454191721,315043815
99.05166101,19.86254694,1454191685,65682087
100.19929816,16.7372012,1454191680,207948928
100.6007123,13.9142814,1454191659,62076757
100.49204981,13.74641707,1454191655,532769884
99.79154872,13.50605354,1454186378,732901782
100.54840516,13.91162448,1454191637,102999493
100.49511909,13.65128315,1454191598,207426931
100.56051364,13.81604939,1454191362,2502246667
100.6007123,13.9142814,1454191347,396328172
100.61021805,13.67004875,1454191343,141428931
100.5916656,13.91118115,1454191323,71662685
100.5953908,14.07265536,1454191237,334633457
100.58118191,13.79551976,1454191217,2228190067
103.2605763,16.23813377,1454191179,454773112
100.61034679,13.67057,1454191154,109187490
100.611973,13.6714526,1454191122,137220870
100.61034679,13.67057,1454191079,364394100
100.84156944,12.743052,1454191069,925373533
100.35562371,15.25396824,1454191061,467178808
98.97841712,18.80179834,1454191024,2280088664
101.05922502,12.67141948,1454191013,925373533
100.49808504,13.75864621,1454190931,349219263
100.49419029,13.7703173,1454190931,198088468
100.61021849,13.67036034,1454190927,108231513
100.99147793,13.31943091,1454190894,133762106
107.83333333,16.16666667,1454190875,4656915579
98.90797822,18.93198104,1454190869,2703197551
100.494,13.7522,1454190835,2552666326
100.91612771,13.1154015,1454190812,261518969
100.61034679,13.67057,1454190754,42820074
100.61034679,13.67057,1454190694,106708363
100.6030941,14.06815956,1454190647,434277829
100.55176735,13.8067005,1454190639,1107624283
100.61021849,13.67036034,1454190616,72476833
100.61034679,13.67057,1454190615,74104389
100.51202506,13.76925218,1454190535,357908220
100.58447421,13.9649215,1454190509,201151362
100.56366709,13.79798419,1454190490,3237148975
100.494,13.7522,1454190359,585972745
100.510003,13.769935,1454190338,357908220
100.60101801,13.91814409,1454190302,187977649
98.95694801,18.80752791,1454190298,83365624
100.77595868,13.72369342,1454190195,192185683
98.96327709,18.79774639,1454190101,298948104
100.5241235,13.7278956,1454190066,2194738604
100.57337523,13.77851583,1454190010,124188362
98.94886441,18.77628775,1454189981,268717556
101.6,17.8667,1454189938,61242550
99.89622787,20.42380107,1454189926,3182865804
100.57245431,13.81852686,1454189890,361827169
99.01681423,18.78346696,1454189874,70425759
100.49548537,13.76972918,1454189859,213982685
99.99226554,14.02015972,1454162726,1710301916
102.05469091,14.93913121,1454189806,2692375662
98.95651664,18.79071563,1454189736,186786569
102.77128183,17.36260207,1454189733,272979356
100.60099119,13.91814257,1454189624,187977649
100.52097295,13.75925058,1454189609,846225102
102.77126504,17.3627582,1454189597,272979356
100.494,13.7522,1454189584,80819551
102.77125416,17.36285565,1454189584,272979356
102.03582475,15.81447346,1454189553,41532834
102.7712723,17.3628475,1454189550,272979356
98.96526831,18.79865687,1454189535,65290220
102.75333585,17.88655529,1454189529,2232810500
98.43340556,19.33863287,1454189523,218926292
102.81575427,16.48590492,1454189463,159892961
98.43340556,19.33863287,1454189399,218926292
104.92208417,11.54729813,1454189379,29249764
100.58391094,13.77289933,1454189343,15790253
100.5241235,13.7278956,1454189341,2194738604
98.96327709,18.79774639,1454189317,284955559
102.82018511,16.47929657,1454189284,260004645
102.81195815,16.47913929,1454189247,136595858
100.65907703,13.9635693,1454189153,1495546332
100.494,13.7522,1454189111,2823100314
100.494,13.7522,1454189061,2823100314
100.494,13.7522,1454189024,2823100314
98.95321133,18.80031205,1454189017,145851549
100.60877584,13.76651681,1454188997,383678667
99.02660233,18.78394027,1454188992,63018215
100.61034679,13.67057,1454188980,141428931
99.46171109,18.30507064,1454188969,1205004810
103.8662845,13.41246184,1454188962,1541466482
100.59671556,14.06720563,1454188960,2257739502
99.02688837,18.78358472,1454188959,63018215
103.85583333,13.44555556,1454188951,1541466482
98.96327709,18.79774639,1454188936,284955559
100.924753,13.285895,1454188880,274852736
102.77124383,17.36267336,1454188872,272979356
100.61034679,13.67057,1454188852,1388702208
101.59896612,14.82894553,1454188848,417814121
100.494,13.7522,1454188847,2823100314
102.77123605,17.36253909,1454188831,272979356
100.68287183,13.93108959,1454188755,526564657
102.77128992,17.36263151,1454188752,272979356
99.88099314,20.04270401,1454188705,356001311
100.49780667,13.75864386,1454188698,2221670612
102.77127876,17.36270154,1454188698,272979356
99.01681423,18.78346696,1454188665,168949468
102.793,17.4075,1454188654,2304058813
98.96515907,18.79866273,1454185539,65290220
102.66322161,17.79996615,1454188500,240153319
100.61034679,13.67057,1454188455,75570324
100.61021849,13.67036034,1454188377,95424467
100.59317546,13.79577014,1454188374,2716777010
101.86727567,14.6426197,1454188325,522503379
100.61034679,13.67057,1454188304,29787652
100.6186501,13.7515973,1454188254,2926691323
98.45,19.3167,1454188235,57007829
99.95209339,12.65417673,1454188191,522956075
98.99369863,18.78757604,1454188088,2364048422
98.95337033,18.77266003,1454188029,68162682
100.57082176,13.77797399,1454187999,3013941860
98.96514332,18.79870537,1454187872,65290220
100.59756025,13.74497233,1454187835,1363842691
100.63654826,13.89589124,1454187831,379063053
100.56099647,13.75788561,1454187827,19588320
100.54200411,13.74282427,1454187781,292841300
99.01150346,18.8241426,1454187756,268725257
99.84519475,19.92169573,1454187595,1267341776
100.59756025,13.74497233,1454187576,1363842691
98.97422369,18.7874909,1454187567,2320385006
103.269838,16.235708,1454187531,1015018320
100.59756025,13.74497233,1454187498,1363842691
99.84519475,19.92169573,1454187430,1267341776
100.54496888,13.94043667,1454187419,953326345
100.61034679,13.67057,1454187375,35982631
100.57003088,13.84985476,1454187350,324716826
98.95311428,18.79224263,1454187326,260689964
100.59150715,13.85209273,1454187220,146529395
99.86073162,19.92733447,1454187213,2302626427
98.96527818,18.79869087,1454187170,65290220
99.53714132,14.01185571,1454187146,444807605
98.96523051,18.79875304,1454187107,65290220
104.23833333,13.47638889,1454187085,2371524979
100.93521581,13.16714865,1454187074,361657554
100.56429355,13.75716376,1454187058,334633457
100.565521,13.7179102,1454187008,560864858
100.56745335,14.3537384,1454186985,413043485
100.58750604,13.79752294,1454186946,303248651
100.88247299,12.93666237,1454186911,1391705492
104.917,11.55,1454186883,285490856
99.85426982,19.92248357,1454186850,1267341776
98.99946942,18.78419061,1454186811,115838308
100.88247299,12.93666237,1454186809,270750967
100.49752235,13.7393434,1454186806,301550049
100.53397906,13.72906648,1454186796,56416133
100.49891269,13.72228485,1454186769,50903657
100.57494538,13.75230157,1454186753,371274654
102.83474233,16.43579546,1454186706,1947220219
100.53052458,13.73616332,1454186686,126647028
100.078345,13.706023,1454186664,2224533372
96.15729453,16.83277089,1454186550,24303491
100.57199817,13.77800508,1454186518,3013941860
98.89285603,18.61401294,1454186512,2320385006
100.61402497,13.59969769,1454186453,459090147
100.61021849,13.67036034,1454186423,22707373
102.81192446,16.47975531,1454186417,290928465
101.06518943,13.34145755,1454186406,928668330
101.06519186,13.34146229,1454186386,928668330
103.1061262,14.9901344,1454186371,155602263
104.8953001,15.11376428,1454186305,189110551
100.53578943,13.72798852,1454186304,791084904
100.63609768,13.69025749,1454186245,2476043546
102.73074973,17.83551607,1454186238,3075456157
101.6045188,14.83854068,1454186162,1026934910
98.95275302,18.79761224,1454186116,4657125554
100.54054066,13.74357713,1454186020,261695771
98.96250213,18.81019793,1454186008,292700623
100.4932074,13.76146502,1454185924,301550049
98.96525002,18.79862071,1454185807,65290220
100.60152769,14.06525598,1454185788,334620301
98.95929903,18.79062377,1454185771,378570954
103.1061273,14.9901268,1454185743,155602263
101.60981426,14.8413731,1454185738,1035159409
103.2588601,16.25077193,1454185736,230445394
102.81575427,16.48590492,1454185730,335628768
98.95764899,18.79731931,1454185636,2876457535
103.1061727,14.9901185,1454185624,155602263
100.56162026,13.7641172,1454185623,2374625696
101.623894,14.85281,1454185605,201634821
103.309116,16.19989,1454185591,154481776
98.96530677,18.79869439,1454185562,65290220
100.5035586,13.7008893,1454185512,255416607
98.96530201,18.79870672,1454185505,65290220
99.82346533,13.53797094,1454185494,2873031625
101.6042709,14.83832124,1454185465,283480972
99.50617334,18.30285596,1454185448,300840532
100.1311163,15.7276032,1454185437,307299114
99.00851011,18.78564064,1454185433,63018215
103.1061243,14.990128,1454185424,155602263
100.5769086,14.3292189,1454185408,2168735444
99.048268,17.216711,1454185398,84248927
98.99457159,18.81733997,1454185350,182951343
100.50483,13.75335,1454185263,199098906
104.85551495,15.23252786,1454185246,291151674
100.5802503,13.9670308,1454185204,173841899
99.49077547,18.29014145,1454185179,2258213028
99.81691529,19.89649018,1454185172,540305768
100.53397906,13.72906648,1454185163,56416133
100.49717746,13.74194924,1454185153,334633457
100.6186519,13.7516114,1454185145,2926691323
99.49069405,18.29007535,1454185143,2258213028
100.53523666,13.9117519,1454185142,353091636
100.5769086,14.3299364,1454185122,2168735444
100.57227845,13.7779836,1454185096,3237148975
100.77052757,13.72780845,1454185076,181477012
100.57082176,13.77797399,1454185058,3237148975
100.7345215,14.04050394,1454184994,535085200
100.5657509,13.7178992,1454184067,560864858
100.5241235,13.7278956,1454184977,2194738604
101.61013087,14.84974282,1454184951,1712479856
98.96522657,18.79868895,1454184943,65290220
103.27036702,16.23417084,1454184921,161560997
100.49577172,13.75974646,1454184876,301550049
100.8282161,13.55620764,1454184864,2226519192
98.9903488,18.7840919,1454184842,400525581
102.7192577,17.81301925,1454184793,738176545
100.50135607,13.91641253,1454184786,2680174548
100.53863,13.83368,1454184714,1620937212
103.1061356,14.9901311,1454184681,155602263
100.61402497,13.64537349,1454184675,270997849
98.95715291,18.78849658,1454184645,556640112
101.61013087,14.84974282,1454184628,2376679832
101.6054686,14.8369117,1454184612,85826394
99.50186556,18.26831858,1454184585,384812805
100.75115204,13.69377467,1454184584,332697653
100.5810011,13.7838356,1454184579,305757221
100.53871246,13.71512675,1454184578,1060962379
100.53863,13.83368,1454184569,1620937212
98.96520929,18.79877489,1454184550,65290220
98.5711999,16.7164092,1454184538,507277781
99.88505856,20.16518401,1454184531,452131890
98.96621017,18.79920517,1454184506,83873876
96.15891841,16.77893836,1454184464,118922797
100.6282145,13.83524507,1454184448,111930972
98.96523646,18.79863381,1454184444,65290220
100.53871246,13.71512675,1454184444,1060962379
100.50240397,13.7810479,1454184439,137039639
103.106152,14.9901387,1454184425,155602263
98.96327709,18.79774639,1454184420,1656945132
98.96327709,18.79774639,1454184414,1656945132
100.49867108,13.78459893,1454184404,137039639
100.4707489,13.7842798,1454184396,747080312
100.6052322,13.6617432,1454184385,709848770
100.61074559,13.77455579,1454184374,73798083
100.49880219,13.78454494,1454184371,137039639
98.96533585,18.79860296,1454184316,65290220
100.28928805,13.56224765,1454184291,125617391
99.19082187,14.08108505,1454184283,186325549
99.83056086,19.8868713,1454184246,3233963520
99.5395357,18.312929,1454184194,505855610
100.5657644,13.717951,1454184184,560864858
103.667,16.05,1454184183,1234601072
100.7414,13.901457,1454184167,1124569544
100.53050232,13.7230835,1454184159,146414955
100.53860667,13.83367667,1454184154,1620937212
100.5014909,13.66160789,1454184145,4751176094
104.85711118,15.23563722,1454184135,2600764034
104.85711118,15.23563722,1454184102,943299594
99.83223401,19.88915686,1454184102,3233963520
100.63654826,13.69009377,1454184098,175324279
100.49753015,13.75943654,1454184091,78190129
98.95178249,18.79097546,1454184087,266651243
100.42675526,13.90732666,1454184069,170274662
100.51667023,13.75,1454184043,3146790737
100.51667023,13.75,1454184043,3132259671
102.11159039,14.98609606,1454184016,328475238
100.91886488,13.28563423,1454184003,2799356065
98.96268205,18.79756399,1454183999,1881268074
103.1061089,14.9901267,1454183964,155602263
102.81195815,16.47913929,1454183962,248079810
100.46584454,13.71355328,1454183961,385912549
100.53863,13.83368,1454183960,1620937212
100.836664,13.585455,1454183957,78110360
100.47900064,13.68541854,1454183928,194059926
101.15427024,13.23574488,1454183913,2793371207
100.57380077,13.75319323,1454183910,82384266
102.11159039,14.98609606,1454183857,328475238
102.83422842,16.48411828,1454183825,326567633
98.8584,19.2141,1454183813,187895440
102.81957298,16.48050986,1454183757,290928465
100.53050232,13.7230835,1454183704,146414955
102.77130926,17.36257816,1454183691,272979356
100.5809745,13.821981,1454183673,2943017881
101.2798365,12.6930565,1454183665,3313146757
102.77134328,17.36257735,1454183664,272979356
100.72669604,13.76615749,1454183658,168127435
100.49885778,13.75987183,1454183653,50903657
100.57547656,13.75153028,1454183639,3165807860
102.77132272,17.36267142,1454183636,272979356
100.57718074,13.83696531,1454183629,296977670
96.15469,16.80389,1454183627,131994408
102.81529742,16.48278099,1454183627,320179283
98.96512382,18.7987319,1454183573,65290220
104.84274569,15.26987366,1454183546,272329513
104.92563813,11.57106896,1454183534,159831488
100.57466554,13.78769147,1454183523,2885339942
100.48512962,13.75736701,1454183470,144113759
102.815927,16.470329,1454183446,320179283
104.917,11.55,1454183420,34189498
101.88444444,16.88416667,1454183408,3005742954
100.55383124,13.91126761,1454183400,255269956
104.9121597,15.1142421,1454183382,1923078492
102.77134517,17.36259052,1454183380,272979356
100.91901933,13.285532,1454183379,2994720572
100.51018238,13.89316081,1454183371,412292492
101.59406258,14.84196385,1454183360,254547677
99.812345,19.831315,1454183336,308235404
104.9121597,15.1142421,1454183331,1923078492
102.81393577,16.46600841,1454183319,320179283
102.84725667,16.42143465,1454183295,40288868
102.84724544,16.42147778,1454183251,40288868
98.9620923,18.7975904,1454183249,326606857
100.48520215,13.75895758,1454183244,275609776
102.84718927,16.42153549,1454183240,40288868
102.77133751,17.36249423,1454183230,272979356
98.95401473,18.79319669,1454183217,272325404
100.07338766,13.86462301,1454183208,1264706730
102.86913743,16.51097089,1454183205,320179283
100.49780667,13.75864386,1454183196,125288234
101.6042709,14.83832124,1454183168,254547677
100.73797063,13.87999146,1454183153,238926298
101.59896612,14.82894553,1454183146,254547677
99.2272,14.2444,1454183141,48466680
100.59766107,14.07071725,1454183115,345420453
100.53861833,13.83369,1454183115,1620937212
102.81393577,16.46600841,1454183077,320179283
101.2675272,12.68036392,1454183032,271905914
100.61831761,13.98872908,1454183014,23904132
100.61520983,14.04086721,1454182998,4722562520
100.49681632,13.75932153,1454182992,223956017
100.58021458,13.77760486,1454182986,150938944
100.57494538,13.75230157,1454182979,139812737
103.25733836,16.23893943,1454182974,1015018320
100.57849979,13.77306467,1454182967,150938944
100.91528177,14.53436175,1454182966,100646244
100.5802503,13.93268585,1454182961,582943799
100.53871246,13.71512675,1454182936,1060962379
98.99969043,18.78430064,1454182928,145926397
102.83474233,16.43579546,1454182920,2459156330
100.763904,13.724661,1454182913,273816766
100.494,13.7522,1454182882,186327384
101.3941758,14.55969999,1454182872,1649547620
100.50224,13.75395,1454182870,115715648
100.59766107,14.07071725,1454182855,268800810
101.3,15.4,1454182822,336987596
100.3074807,13.7874559,1454182812,462083231
100.05419333,13.81801927,1454182808,732901782
99.8693583,20.1143283,1454182799,602736855
102.09900929,14.98588645,1454182797,271809182
102.81477154,16.48412998,1454182779,537153457
100.53860313,13.83367938,1454182778,1620937212
100.58259398,13.73442945,1454182738,101240920
100.57536555,13.75158205,1454182735,151711489
100.494,13.7522,1454182731,72323410
100.58230162,13.73427833,1454182721,101240920
100.53861833,13.83369,1454182689,1620937212
102.73074973,17.8703987,1454182685,2334603498
103.257491,16.238906,1454182676,298467539
103.26060534,16.23732238,1454182652,298467539
100.64999674,13.69282077,1454182644,277614191
98.96327709,18.79774639,1454182605,271824848
100.49808351,13.75851823,1454182604,94992581
100.51645742,13.73937293,1454182599,115715648
100.04819789,13.81480644,1454182594,732901782
109.19562905,12.23334943,1454182563,106662463
100.62228614,13.74077435,1454182556,47308393
100.87493598,12.92761724,1454182555,876099493
100.779906,18.77871,1454182552,871809822
102.8201392,16.4808858,1454181976,2902657358
99.8716224,20.1101601,1454182520,602736855
100.53861929,13.83368214,1454182506,1620937212
100.3074807,13.7874559,1454182501,462083231
100.74140338,13.84595641,1454182487,363562680
100.53477246,13.74431274,1454182481,73848502
102.77858896,17.40860151,1454182481,427429117
98.96327709,18.79774639,1454182478,271824848
100.59485435,13.84168434,1454182453,600113572
100.04533005,13.81147848,1454182441,127158408
101.20580449,14.34055367,1454182430,177598545
102.77858896,17.40860151,1454182425,427429117
100.64426716,13.75711266,1454182425,61956422
100.07338766,13.86462301,1454182416,1264706730
100.494,13.7522,1454182383,427642529
102.77858896,17.40860151,1454182358,427429117
100.51645742,13.73937293,1454182332,115715648
104.54360199,16.37686157,1454182322,956688216
97.5624426,16.76515735,1454182320,3048544857
100.88245632,12.93477977,1454182300,876099493
98.9817,18.7903,1454182276,338188814
100.53861833,13.83369,1454182274,1620937212
100.509512,13.74317729,1454182272,536351526
100.97600674,14.0639519,1454182257,4833386377
99.95596302,12.58294421,1454182247,1713161785
101.15092831,13.23675087,1454182246,2793371207
98.96268205,18.79756399,1454182232,3404973740
101.6045188,14.83854068,1454182210,377309593
100.56524303,13.71575921,1454182204,1060962379
98.99337773,18.7884997,1454182200,285568923
102.82955836,16.46145144,1454182179,72406929
100.57503183,13.75213723,1454182175,212203028
99.83356,19.90058969,1454182159,3269148206
100.53859544,13.83370066,1454182152,1620937212
100.56919986,13.73185077,1454182122,1925584153
109.19800159,12.23405115,1454182096,89496285
104.9294059,11.5566619,1454182086,2777481628
100.49186101,13.65079742,1454182075,297499604
101.15159555,13.23792573,1454182052,2793371207
100.77595868,13.72369342,1454182050,136330629
99.35970746,14.11547101,1454182049,235047744
102.816452,16.485784,1454182034,242745932
100.58646208,13.73155568,1454182007,146440375
98.96268205,18.79756399,1454181996,338188814
98.96327709,18.79774639,1454181982,271824848
98.96327709,18.79774639,1454181970,271824848
100.53872234,13.72537648,1454181964,47254991
100.62446088,13.76876807,1454181922,292164902
98.96091674,18.8045402,1454181911,270283137
100.63785246,13.76894071,1454181910,187977649
100.54080781,13.76992829,1454181902,275535361
100.63778053,13.76890432,1454181875,187977649
100.50289471,13.74662674,1454181875,115715648
100.92155674,13.27336568,1454181866,109493738
101.15231827,13.23900785,1454181862,2793371207
100.54771,13.75751,1454181858,262750063
100.58503747,13.73251699,1454181846,61994977
100.53837499,13.76017601,1454181845,18264083
100.58037946,13.84340716,1454181817,1620483504
100.53666626,13.82556023,1454181809,186327384
98.96327709,18.79774639,1454181806,2177661912
98.96327709,18.79774639,1454181797,2177661912
98.96528205,18.79871442,1454181791,65290220
98.96327709,18.79774639,1454181789,2177661912
100.63791484,13.76889177,1454181782,187977649
98.96327709,18.79774639,1454181781,2177661912
102.8200096,16.4810148,1454181777,2902657358
102.82007933,16.48113137,1454181773,2261484685
100.53479146,13.74454173,1454181762,418156008
100.77595868,13.72369342,1454181703,66308353
100.56887471,13.76698443,1454181686,80826778
100.63782718,13.76888769,1454181626,187977649
98.96327709,18.79774639,1454181618,269249123
100.53828059,13.77930937,1454181604,308525139
99.89669419,19.16591448,1454181602,343875627
100.52947143,13.72673746,1454181596,150148505
94.23459797,12.87840906,1454181587,61043461
98.96268205,18.79756399,1454181583,338188814
100.57494538,13.75230157,1454181559,309515467
100.611728,13.968344,1454181546,297293923
100.77180255,13.72990283,1454181543,310338024
100.75841819,13.62994964,1454181537,397054599
100.57682643,13.96047781,1454181487,2373794767
100.72438153,13.57479095,1454181481,1242058382
100.6159356,14.04194651,1454181456,268800810
101.15447369,13.24227285,1454181423,2793371207
100.58512472,13.74677781,1454181390,3165807860
101.15408859,13.2420003,1454181366,2793371207
100.77542094,13.72591719,1454181364,169098773
100.89128673,12.94905304,1454181355,510129269
98.94482737,18.76876479,1454181313,205324218
100.586658,13.772629,1454181313,2830171232
102.08132849,14.96709613,1454181312,283912052
100.63782996,13.76894188,1454181293,187977649
100.56313007,13.75111775,1454181289,3189893112
100.56588617,13.81081365,1454181280,831632138
100.53014792,13.7553297,1454181272,47254991
100.62559112,13.82992268,1454181255,2272966758
98.96327709,18.79774639,1454181235,101726481
100.71511222,13.88943389,1454181224,437517703
100.502951,13.780892,1454181212,117696937
100.5428,13.76074,1454181207,262750063
100.493447,13.715528,1454181190,145901585
100.57536555,13.75158205,1454181179,61186597
100.63270569,13.63685348,1454181158,270997849
99.89272912,20.04861218,1454181149,164964468
99.8308593,19.9069601,1454181134,64175084
100.68455251,13.96082687,1454181133,520926043
102.73526436,17.88151674,1454181114,2334603498
100.79052161,13.91855974,1454181088,1267559527
101.3,15.4,1454181075,4656915579
100.58512472,13.74677781,1454181072,3165807860
100.56496696,13.84975561,1454181056,275020308
101.6054686,14.8369117,1454181048,292182397
104.92253996,11.56501685,1454181043,69980851
100.75121635,13.692762,1454181041,47308393
101.15279242,13.24108297,1454181032,2793371207
100.494,13.7522,1454181024,1336164000
100.494,13.7522,1454181014,2902756327
98.9817,18.7903,1454181005,252034192
100.57227845,13.7779836,1454181001,83857286
99.94011468,13.10316989,1454180989,1374400068
102.8217014,16.46030213,1454180984,170954535
98.98658305,18.77638105,1454180980,19846992
100.57503183,13.75213723,1454180964,2192555766
100.5323792,13.8209496,1454180951,131809737
98.96969562,18.75885914,1454180925,873409830
100.56899483,13.83019145,1454180920,131461743
99.00851011,18.78564064,1454180893,109549339
100.75121635,13.692762,1454180868,1276881097
102.82759267,16.46376504,1454180839,248079810
100.5548325,13.8081198,1454180839,126895787
101.6045188,14.83854068,1454180812,120031775
101.05531086,13.69000391,1454180801,704685260
99.88505856,20.16518401,1454180773,452131890
96.16667,16.78333,1454180762,4567387397
100.57424593,13.78323069,1454180745,1406885208
98.9817,18.7903,1454180737,338188814
101.15319927,13.24137091,1454180716,2793371207
100.56865623,13.76696294,1454180709,257557081
100.5250276,14.0208391,1454180708,1623709555
100.6159356,14.04194651,1454180706,345420453
99.85155935,19.86077902,1454180697,513233490
100.5487566,13.9110362,1454180688,88244681
100.73320574,14.04407903,1454180681,3319094005
101.59896612,14.82894553,1454180674,2451168103
99.8738907,19.68291214,1454162623,2826354912
100.5487566,13.9110362,1454180670,88244681
100.9444985,12.9214634,1454180669,4836223194
98.96327709,18.79774639,1454180652,2911725367
100.64662652,13.63418876,1454180652,99995280
103.85559624,13.36192351,1454180643,17515961
100.5487566,13.9110362,1454180642,88244681
100.59576091,13.96482487,1454180640,1113577208
100.63159177,13.8290388,1454180639,279115641
100.54889987,13.91018221,1454180632,88244681
100.50589241,13.79469278,1454180618,228244772
100.7277901,13.7669046,1454180595,746563178
98.93910738,18.76508995,1454180561,101953100
100.54054066,13.74357713,1454180554,261695771
102.816489,16.485825,1454180554,1492377271
98.96684324,18.79555167,1454180551,2941132076
100.51117474,13.73290625,1454180543,420459945
98.9817,18.7903,1454180521,19846992
99.95730387,12.66276654,1454180508,372820408
99.46171109,18.29332731,1454180478,406259382
100.62528593,13.95360848,1454180464,1024553310
103.24130254,16.24408418,1454180452,2989133148
102.55954186,16.37710879,1454180450,864339949
103.86195085,13.37151234,1454180446,17515961
102.84108359,16.42721794,1454180444,562812958
98.96525381,18.79872375,1454180432,65290220
