uid;polyline;isLeafNode;province
40056;LINESTRING(104.242848322 14.415006503, 104.146774942 14.415006503, 104.146774942 14.3250054061, 104.242848322 14.3250054061, 104.242848322 14.415006503);True;NULL
40057;LINESTRING(103.858554804 14.6850097939, 103.666408045 14.6850097939, 103.666408045 14.5050076, 103.858554804 14.5050076, 103.858554804 14.6850097939);True;Surin
40058;LINESTRING(103.666408045 14.6850097939, 103.474261286 14.6850097939, 103.474261286 14.5050076, 103.666408045 14.5050076, 103.666408045 14.6850097939);True;Surin
40069;LINESTRING(103.666408045 14.5050076, 103.570334666 14.5050076, 103.570334666 14.415006503, 103.666408045 14.415006503, 103.666408045 14.5050076);True;Surin
40070;LINESTRING(103.570334666 14.5050076, 103.474261286 14.5050076, 103.474261286 14.415006503, 103.570334666 14.415006503, 103.570334666 14.5050076);True;Surin
40071;LINESTRING(103.570334666 14.415006503, 103.474261286 14.415006503, 103.474261286 14.3250054061, 103.570334666 14.3250054061, 103.570334666 14.415006503);True;NULL
40072;LINESTRING(103.666408045 14.415006503, 103.570334666 14.415006503, 103.570334666 14.3250054061, 103.666408045 14.3250054061, 103.666408045 14.415006503);True;NULL
40073;LINESTRING(103.858554804 14.5050076, 103.762481424 14.5050076, 103.762481424 14.415006503, 103.858554804 14.415006503, 103.858554804 14.5050076);True;Surin
40074;LINESTRING(103.762481424 14.5050076, 103.666408045 14.5050076, 103.666408045 14.415006503, 103.762481424 14.415006503, 103.762481424 14.5050076);True;Surin
40075;LINESTRING(103.762481424 14.415006503, 103.666408045 14.415006503, 103.666408045 14.3250054061, 103.762481424 14.3250054061, 103.762481424 14.415006503);True;NULL
40076;LINESTRING(103.858554804 14.415006503, 103.762481424 14.415006503, 103.762481424 14.3250054061, 103.858554804 14.3250054061, 103.858554804 14.415006503);True;Surin
40035;LINESTRING(103.858554804 14.3250054061, 103.474261286 14.3250054061, 103.474261286 13.9650010182, 103.858554804 13.9650010182, 103.858554804 14.3250054061);True;NULL
40036;LINESTRING(104.242848322 14.3250054061, 103.858554804 14.3250054061, 103.858554804 13.9650010182, 104.242848322 13.9650010182, 104.242848322 14.3250054061);True;NULL
39947;LINESTRING(104.242848322 13.9650010182, 103.474261286 13.9650010182, 103.474261286 13.2449922424, 104.242848322 13.2449922424, 104.242848322 13.9650010182);True;NULL
39948;LINESTRING(105.011435358 13.9650010182, 104.242848322 13.9650010182, 104.242848322 13.2449922424, 105.011435358 13.2449922424, 105.011435358 13.9650010182);True;NULL
39603;LINESTRING(105.011435358 13.2449922424, 103.474261286 13.2449922424, 103.474261286 11.8049746909, 105.011435358 11.8049746909, 105.011435358 13.2449922424);True;NULL
39604;LINESTRING(106.548609429 13.2449922424, 105.011435358 13.2449922424, 105.011435358 11.8049746909, 106.548609429 11.8049746909, 106.548609429 13.2449922424);True;NULL
38235;LINESTRING(106.548609429 11.8049746909, 103.474261286 11.8049746909, 103.474261286 8.92493958788, 106.548609429 8.92493958788, 106.548609429 11.8049746909);True;NULL
38236;LINESTRING(109.622957572 11.8049746909, 106.548609429 11.8049746909, 106.548609429 8.92493958788, 109.622957572 8.92493958788, 109.622957572 11.8049746909);True;NULL
43693;LINESTRING(109.622957572 8.92493958788, 103.474261286 8.92493958788, 103.474261286 3.16486938182, 109.622957572 3.16486938182, 109.622957572 8.92493958788);True;NULL
49161;LINESTRING(103.474261286 8.92493958788, 101.937087215 8.92493958788, 101.937087215 7.48492203636, 103.474261286 7.48492203636, 103.474261286 8.92493958788);True;NULL
49505;LINESTRING(101.937087215 8.92493958788, 101.168500179 8.92493958788, 101.168500179 8.20493081212, 101.937087215 8.20493081212, 101.937087215 8.92493958788);True;NULL
49506;LINESTRING(101.168500179 8.92493958788, 100.399913143 8.92493958788, 100.399913143 8.20493081212, 101.168500179 8.20493081212, 101.168500179 8.92493958788);True;NULL
49677;LINESTRING(101.168500179 8.20493081212, 100.784206661 8.20493081212, 100.784206661 7.84492642424, 101.168500179 7.84492642424, 101.168500179 8.20493081212);True;NULL
49701;LINESTRING(100.784206661 8.20493081212, 100.592059902 8.20493081212, 100.592059902 8.02492861818, 100.784206661 8.02492861818, 100.784206661 8.20493081212);True;NULL
49702;LINESTRING(100.592059902 8.20493081212, 100.399913143 8.20493081212, 100.399913143 8.02492861818, 100.592059902 8.02492861818, 100.592059902 8.20493081212);True;NULL
49713;LINESTRING(100.592059902 8.02492861818, 100.495986522 8.02492861818, 100.495986522 7.93492752121, 100.592059902 7.93492752121, 100.592059902 8.02492861818);True;NULL
49714;LINESTRING(100.495986522 8.02492861818, 100.399913143 8.02492861818, 100.399913143 7.93492752121, 100.495986522 7.93492752121, 100.495986522 8.02492861818);True;Songkhla
49715;LINESTRING(100.495986522 7.93492752121, 100.399913143 7.93492752121, 100.399913143 7.84492642424, 100.495986522 7.84492642424, 100.495986522 7.93492752121);True;Songkhla
49716;LINESTRING(100.592059902 7.93492752121, 100.495986522 7.93492752121, 100.495986522 7.84492642424, 100.592059902 7.84492642424, 100.592059902 7.93492752121);True;NULL
49704;LINESTRING(100.784206661 8.02492861818, 100.592059902 8.02492861818, 100.592059902 7.84492642424, 100.784206661 7.84492642424, 100.784206661 8.02492861818);True;NULL
49721;LINESTRING(100.784206661 7.84492642424, 100.592059902 7.84492642424, 100.592059902 7.6649242303, 100.784206661 7.6649242303, 100.784206661 7.84492642424);True;NULL
49729;LINESTRING(100.592059902 7.84492642424, 100.495986522 7.84492642424, 100.495986522 7.75492532727, 100.592059902 7.75492532727, 100.592059902 7.84492642424);True;NULL
49730;LINESTRING(100.495986522 7.84492642424, 100.399913143 7.84492642424, 100.399913143 7.75492532727, 100.495986522 7.75492532727, 100.495986522 7.84492642424);True;Songkhla
49731;LINESTRING(100.495986522 7.75492532727, 100.399913143 7.75492532727, 100.399913143 7.6649242303, 100.495986522 7.6649242303, 100.495986522 7.75492532727);True;Songkhla
49732;LINESTRING(100.592059902 7.75492532727, 100.495986522 7.75492532727, 100.495986522 7.6649242303, 100.592059902 7.6649242303, 100.592059902 7.75492532727);True;NULL
49723;LINESTRING(100.592059902 7.6649242303, 100.399913143 7.6649242303, 100.399913143 7.48492203636, 100.592059902 7.48492203636, 100.592059902 7.6649242303);True;Songkhla
49724;LINESTRING(100.784206661 7.6649242303, 100.592059902 7.6649242303, 100.592059902 7.48492203636, 100.784206661 7.48492203636, 100.784206661 7.6649242303);True;NULL
49680;LINESTRING(101.168500179 7.84492642424, 100.784206661 7.84492642424, 100.784206661 7.48492203636, 101.168500179 7.48492203636, 101.168500179 7.84492642424);True;NULL
49508;LINESTRING(101.937087215 8.20493081212, 101.168500179 8.20493081212, 101.168500179 7.48492203636, 101.937087215 7.48492203636, 101.937087215 8.20493081212);True;NULL
49849;LINESTRING(101.937087215 7.48492203636, 101.552793697 7.48492203636, 101.552793697 7.12491764848, 101.937087215 7.12491764848, 101.937087215 7.48492203636);True;NULL
49850;LINESTRING(101.552793697 7.48492203636, 101.168500179 7.48492203636, 101.168500179 7.12491764848, 101.552793697 7.12491764848, 101.552793697 7.48492203636);True;NULL
49897;LINESTRING(101.552793697 7.12491764848, 101.456720317 7.12491764848, 101.456720317 7.03491655152, 101.552793697 7.03491655152, 101.552793697 7.12491764848);True;NULL
49898;LINESTRING(101.456720317 7.12491764848, 101.360646938 7.12491764848, 101.360646938 7.03491655152, 101.456720317 7.03491655152, 101.456720317 7.12491764848);True;NULL
49899;LINESTRING(101.456720317 7.03491655152, 101.360646938 7.03491655152, 101.360646938 6.94491545455, 101.456720317 6.94491545455, 101.456720317 7.03491655152);True;Pattani
49900;LINESTRING(101.552793697 7.03491655152, 101.456720317 7.03491655152, 101.456720317 6.94491545455, 101.552793697 6.94491545455, 101.552793697 7.03491655152);True;Pattani
49901;LINESTRING(101.360646938 7.12491764848, 101.264573558 7.12491764848, 101.264573558 7.03491655152, 101.360646938 7.03491655152, 101.360646938 7.12491764848);True;NULL
49902;LINESTRING(101.264573558 7.12491764848, 101.168500179 7.12491764848, 101.168500179 7.03491655152, 101.264573558 7.03491655152, 101.264573558 7.12491764848);True;NULL
49903;LINESTRING(101.264573558 7.03491655152, 101.168500179 7.03491655152, 101.168500179 6.94491545455, 101.264573558 6.94491545455, 101.264573558 7.03491655152);True;Pattani
49904;LINESTRING(101.360646938 7.03491655152, 101.264573558 7.03491655152, 101.264573558 6.94491545455, 101.360646938 6.94491545455, 101.360646938 7.03491655152);True;Pattani
49895;LINESTRING(101.360646938 6.94491545455, 101.168500179 6.94491545455, 101.168500179 6.76491326061, 101.360646938 6.76491326061, 101.360646938 6.94491545455);True;Pattani
49896;LINESTRING(101.552793697 6.94491545455, 101.360646938 6.94491545455, 101.360646938 6.76491326061, 101.552793697 6.76491326061, 101.552793697 6.94491545455);True;Pattani
49913;LINESTRING(101.937087215 7.12491764848, 101.744940456 7.12491764848, 101.744940456 6.94491545455, 101.937087215 6.94491545455, 101.937087215 7.12491764848);True;NULL
49921;LINESTRING(101.744940456 7.12491764848, 101.648867076 7.12491764848, 101.648867076 7.03491655152, 101.744940456 7.03491655152, 101.744940456 7.12491764848);True;NULL
49922;LINESTRING(101.648867076 7.12491764848, 101.552793697 7.12491764848, 101.552793697 7.03491655152, 101.648867076 7.03491655152, 101.648867076 7.12491764848);True;NULL
49923;LINESTRING(101.648867076 7.03491655152, 101.552793697 7.03491655152, 101.552793697 6.94491545455, 101.648867076 6.94491545455, 101.648867076 7.03491655152);True;Pattani
49924;LINESTRING(101.744940456 7.03491655152, 101.648867076 7.03491655152, 101.648867076 6.94491545455, 101.744940456 6.94491545455, 101.744940456 7.03491655152);True;Pattani
49915;LINESTRING(101.744940456 6.94491545455, 101.552793697 6.94491545455, 101.552793697 6.76491326061, 101.744940456 6.76491326061, 101.744940456 6.94491545455);True;Pattani
49916;LINESTRING(101.937087215 6.94491545455, 101.744940456 6.94491545455, 101.744940456 6.76491326061, 101.937087215 6.76491326061, 101.937087215 6.94491545455);True;NULL
49937;LINESTRING(101.168500179 7.48492203636, 100.97635342 7.48492203636, 100.97635342 7.30491984242, 101.168500179 7.30491984242, 101.168500179 7.48492203636);True;NULL
49938;LINESTRING(100.97635342 7.48492203636, 100.784206661 7.48492203636, 100.784206661 7.30491984242, 100.97635342 7.30491984242, 100.97635342 7.48492203636);True;NULL
49949;LINESTRING(100.97635342 7.30491984242, 100.88028004 7.30491984242, 100.88028004 7.21491874545, 100.97635342 7.21491874545, 100.97635342 7.30491984242);True;NULL
49950;LINESTRING(100.88028004 7.30491984242, 100.784206661 7.30491984242, 100.784206661 7.21491874545, 100.88028004 7.21491874545, 100.88028004 7.30491984242);True;NULL
49951;LINESTRING(100.88028004 7.21491874545, 100.784206661 7.21491874545, 100.784206661 7.12491764848, 100.88028004 7.12491764848, 100.88028004 7.21491874545);True;Songkhla
49952;LINESTRING(100.97635342 7.21491874545, 100.88028004 7.21491874545, 100.88028004 7.12491764848, 100.97635342 7.12491764848, 100.97635342 7.21491874545);True;NULL
49940;LINESTRING(101.168500179 7.30491984242, 100.97635342 7.30491984242, 100.97635342 7.12491764848, 101.168500179 7.12491764848, 101.168500179 7.30491984242);True;NULL
49957;LINESTRING(100.784206661 7.48492203636, 100.592059902 7.48492203636, 100.592059902 7.30491984242, 100.784206661 7.30491984242, 100.784206661 7.48492203636);True;NULL
49958;LINESTRING(100.592059902 7.48492203636, 100.399913143 7.48492203636, 100.399913143 7.30491984242, 100.592059902 7.30491984242, 100.592059902 7.48492203636);True;Songkhla
49959;LINESTRING(100.592059902 7.30491984242, 100.399913143 7.30491984242, 100.399913143 7.12491764848, 100.592059902 7.12491764848, 100.592059902 7.30491984242);True;Songkhla
49973;LINESTRING(100.784206661 7.30491984242, 100.688133281 7.30491984242, 100.688133281 7.21491874545, 100.784206661 7.21491874545, 100.784206661 7.30491984242);True;NULL
49974;LINESTRING(100.688133281 7.30491984242, 100.592059902 7.30491984242, 100.592059902 7.21491874545, 100.688133281 7.21491874545, 100.688133281 7.30491984242);True;Songkhla
49975;LINESTRING(100.688133281 7.21491874545, 100.592059902 7.21491874545, 100.592059902 7.12491764848, 100.688133281 7.12491764848, 100.688133281 7.21491874545);True;Songkhla
49976;LINESTRING(100.784206661 7.21491874545, 100.688133281 7.21491874545, 100.688133281 7.12491764848, 100.784206661 7.12491764848, 100.784206661 7.21491874545);True;Songkhla
49935;LINESTRING(100.784206661 7.12491764848, 100.399913143 7.12491764848, 100.399913143 6.76491326061, 100.784206661 6.76491326061, 100.784206661 7.12491764848);True;Songkhla
49997;LINESTRING(101.168500179 7.12491764848, 100.97635342 7.12491764848, 100.97635342 6.94491545455, 101.168500179 6.94491545455, 101.168500179 7.12491764848);True;NULL
50005;LINESTRING(100.97635342 7.12491764848, 100.88028004 7.12491764848, 100.88028004 7.03491655152, 100.97635342 7.03491655152, 100.97635342 7.12491764848);True;NULL
50006;LINESTRING(100.88028004 7.12491764848, 100.784206661 7.12491764848, 100.784206661 7.03491655152, 100.88028004 7.03491655152, 100.88028004 7.12491764848);True;Songkhla
50007;LINESTRING(100.88028004 7.03491655152, 100.784206661 7.03491655152, 100.784206661 6.94491545455, 100.88028004 6.94491545455, 100.88028004 7.03491655152);True;Songkhla
50008;LINESTRING(100.97635342 7.03491655152, 100.88028004 7.03491655152, 100.88028004 6.94491545455, 100.97635342 6.94491545455, 100.97635342 7.03491655152);True;Songkhla
49999;LINESTRING(100.97635342 6.94491545455, 100.784206661 6.94491545455, 100.784206661 6.76491326061, 100.97635342 6.76491326061, 100.97635342 6.94491545455);True;Songkhla
50013;LINESTRING(101.168500179 6.94491545455, 101.072426799 6.94491545455, 101.072426799 6.85491435758, 101.168500179 6.85491435758, 101.168500179 6.94491545455);True;Pattani
50014;LINESTRING(101.072426799 6.94491545455, 100.97635342 6.94491545455, 100.97635342 6.85491435758, 101.072426799 6.85491435758, 101.072426799 6.94491545455);True;Songkhla
50015;LINESTRING(101.072426799 6.85491435758, 100.97635342 6.85491435758, 100.97635342 6.76491326061, 101.072426799 6.76491326061, 101.072426799 6.85491435758);True;Songkhla
50016;LINESTRING(101.168500179 6.85491435758, 101.072426799 6.85491435758, 101.072426799 6.76491326061, 101.168500179 6.76491326061, 101.168500179 6.85491435758);True;Pattani
50025;LINESTRING(101.168500179 6.76491326061, 101.072426799 6.76491326061, 101.072426799 6.67491216364, 101.168500179 6.67491216364, 101.168500179 6.76491326061);True;Pattani
50026;LINESTRING(101.072426799 6.76491326061, 100.97635342 6.76491326061, 100.97635342 6.67491216364, 101.072426799 6.67491216364, 101.072426799 6.76491326061);True;Songkhla
50027;LINESTRING(101.072426799 6.67491216364, 100.97635342 6.67491216364, 100.97635342 6.58491106667, 101.072426799 6.58491106667, 101.072426799 6.67491216364);True;Songkhla
50028;LINESTRING(101.168500179 6.67491216364, 101.072426799 6.67491216364, 101.072426799 6.58491106667, 101.168500179 6.58491106667, 101.168500179 6.67491216364);True;Yala
50022;LINESTRING(100.97635342 6.76491326061, 100.784206661 6.76491326061, 100.784206661 6.58491106667, 100.97635342 6.58491106667, 100.97635342 6.76491326061);True;Songkhla
50023;LINESTRING(100.97635342 6.58491106667, 100.784206661 6.58491106667, 100.784206661 6.40490887273, 100.97635342 6.40490887273, 100.97635342 6.58491106667);True;Songkhla
50037;LINESTRING(101.168500179 6.58491106667, 101.072426799 6.58491106667, 101.072426799 6.4949099697, 101.168500179 6.4949099697, 101.168500179 6.58491106667);True;Yala
50038;LINESTRING(101.072426799 6.58491106667, 100.97635342 6.58491106667, 100.97635342 6.4949099697, 101.072426799 6.4949099697, 101.072426799 6.58491106667);True;Songkhla
50039;LINESTRING(101.072426799 6.4949099697, 100.97635342 6.4949099697, 100.97635342 6.40490887273, 101.072426799 6.40490887273, 101.072426799 6.4949099697);True;Yala
50040;LINESTRING(101.168500179 6.4949099697, 101.072426799 6.4949099697, 101.072426799 6.40490887273, 101.168500179 6.40490887273, 101.168500179 6.4949099697);True;Yala
50041;LINESTRING(100.784206661 6.76491326061, 100.592059902 6.76491326061, 100.592059902 6.58491106667, 100.784206661 6.58491106667, 100.784206661 6.76491326061);True;Songkhla
50042;LINESTRING(100.592059902 6.76491326061, 100.399913143 6.76491326061, 100.399913143 6.58491106667, 100.592059902 6.58491106667, 100.592059902 6.76491326061);True;Songkhla
50053;LINESTRING(100.592059902 6.58491106667, 100.495986522 6.58491106667, 100.495986522 6.4949099697, 100.592059902 6.4949099697, 100.592059902 6.58491106667);True;Songkhla
50054;LINESTRING(100.495986522 6.58491106667, 100.399913143 6.58491106667, 100.399913143 6.4949099697, 100.495986522 6.4949099697, 100.495986522 6.58491106667);True;Songkhla
50055;LINESTRING(100.495986522 6.4949099697, 100.399913143 6.4949099697, 100.399913143 6.40490887273, 100.495986522 6.40490887273, 100.495986522 6.4949099697);True;NULL
50056;LINESTRING(100.592059902 6.4949099697, 100.495986522 6.4949099697, 100.495986522 6.40490887273, 100.592059902 6.40490887273, 100.592059902 6.4949099697);True;NULL
50057;LINESTRING(100.784206661 6.58491106667, 100.688133281 6.58491106667, 100.688133281 6.4949099697, 100.784206661 6.4949099697, 100.784206661 6.58491106667);True;Songkhla
50058;LINESTRING(100.688133281 6.58491106667, 100.592059902 6.58491106667, 100.592059902 6.4949099697, 100.688133281 6.4949099697, 100.688133281 6.58491106667);True;Songkhla
50059;LINESTRING(100.688133281 6.4949099697, 100.592059902 6.4949099697, 100.592059902 6.40490887273, 100.688133281 6.40490887273, 100.688133281 6.4949099697);True;Songkhla
50060;LINESTRING(100.784206661 6.4949099697, 100.688133281 6.4949099697, 100.688133281 6.40490887273, 100.784206661 6.40490887273, 100.784206661 6.4949099697);True;NULL
50019;LINESTRING(100.784206661 6.40490887273, 100.399913143 6.40490887273, 100.399913143 6.04490448485, 100.784206661 6.04490448485, 100.784206661 6.40490887273);True;NULL
50081;LINESTRING(101.168500179 6.40490887273, 100.97635342 6.40490887273, 100.97635342 6.22490667879, 101.168500179 6.22490667879, 101.168500179 6.40490887273);True;Yala
50089;LINESTRING(100.97635342 6.40490887273, 100.88028004 6.40490887273, 100.88028004 6.31490777576, 100.97635342 6.31490777576, 100.97635342 6.40490887273);True;Songkhla
50090;LINESTRING(100.88028004 6.40490887273, 100.784206661 6.40490887273, 100.784206661 6.31490777576, 100.88028004 6.31490777576, 100.88028004 6.40490887273);True;Songkhla
50091;LINESTRING(100.88028004 6.31490777576, 100.784206661 6.31490777576, 100.784206661 6.22490667879, 100.88028004 6.22490667879, 100.88028004 6.31490777576);True;NULL
50092;LINESTRING(100.97635342 6.31490777576, 100.88028004 6.31490777576, 100.88028004 6.22490667879, 100.97635342 6.22490667879, 100.97635342 6.31490777576);True;Yala
50083;LINESTRING(100.97635342 6.22490667879, 100.784206661 6.22490667879, 100.784206661 6.04490448485, 100.97635342 6.04490448485, 100.97635342 6.22490667879);True;NULL
50084;LINESTRING(101.168500179 6.22490667879, 100.97635342 6.22490667879, 100.97635342 6.04490448485, 101.168500179 6.04490448485, 101.168500179 6.22490667879);True;Yala
50105;LINESTRING(101.937087215 6.76491326061, 101.744940456 6.76491326061, 101.744940456 6.58491106667, 101.937087215 6.58491106667, 101.937087215 6.76491326061);True;Pattani
50106;LINESTRING(101.744940456 6.76491326061, 101.552793697 6.76491326061, 101.552793697 6.58491106667, 101.744940456 6.58491106667, 101.744940456 6.76491326061);True;Pattani
50117;LINESTRING(101.744940456 6.58491106667, 101.648867076 6.58491106667, 101.648867076 6.4949099697, 101.744940456 6.4949099697, 101.744940456 6.58491106667);True;Narathiwat
50118;LINESTRING(101.648867076 6.58491106667, 101.552793697 6.58491106667, 101.552793697 6.4949099697, 101.648867076 6.4949099697, 101.648867076 6.58491106667);True;Yala
50119;LINESTRING(101.648867076 6.4949099697, 101.552793697 6.4949099697, 101.552793697 6.40490887273, 101.648867076 6.40490887273, 101.648867076 6.4949099697);True;Narathiwat
50120;LINESTRING(101.744940456 6.4949099697, 101.648867076 6.4949099697, 101.648867076 6.40490887273, 101.744940456 6.40490887273, 101.744940456 6.4949099697);True;Narathiwat
50108;LINESTRING(101.937087215 6.58491106667, 101.744940456 6.58491106667, 101.744940456 6.40490887273, 101.937087215 6.40490887273, 101.937087215 6.58491106667);True;Narathiwat
50125;LINESTRING(101.552793697 6.76491326061, 101.360646938 6.76491326061, 101.360646938 6.58491106667, 101.552793697 6.58491106667, 101.552793697 6.76491326061);True;Pattani
50126;LINESTRING(101.360646938 6.76491326061, 101.168500179 6.76491326061, 101.168500179 6.58491106667, 101.360646938 6.58491106667, 101.360646938 6.76491326061);True;Pattani
50127;LINESTRING(101.360646938 6.58491106667, 101.168500179 6.58491106667, 101.168500179 6.40490887273, 101.360646938 6.40490887273, 101.360646938 6.58491106667);True;Yala
50141;LINESTRING(101.552793697 6.58491106667, 101.456720317 6.58491106667, 101.456720317 6.4949099697, 101.552793697 6.4949099697, 101.552793697 6.58491106667);True;Yala
50142;LINESTRING(101.456720317 6.58491106667, 101.360646938 6.58491106667, 101.360646938 6.4949099697, 101.456720317 6.4949099697, 101.456720317 6.58491106667);True;Yala
50143;LINESTRING(101.456720317 6.4949099697, 101.360646938 6.4949099697, 101.360646938 6.40490887273, 101.456720317 6.40490887273, 101.456720317 6.4949099697);True;Yala
50144;LINESTRING(101.552793697 6.4949099697, 101.456720317 6.4949099697, 101.456720317 6.40490887273, 101.552793697 6.40490887273, 101.552793697 6.4949099697);True;Narathiwat
50145;LINESTRING(101.552793697 6.40490887273, 101.360646938 6.40490887273, 101.360646938 6.22490667879, 101.552793697 6.22490667879, 101.552793697 6.40490887273);True;Narathiwat
50146;LINESTRING(101.360646938 6.40490887273, 101.168500179 6.40490887273, 101.168500179 6.22490667879, 101.360646938 6.22490667879, 101.360646938 6.40490887273);True;Yala
50147;LINESTRING(101.360646938 6.22490667879, 101.168500179 6.22490667879, 101.168500179 6.04490448485, 101.360646938 6.04490448485, 101.360646938 6.22490667879);True;Yala
50161;LINESTRING(101.552793697 6.22490667879, 101.456720317 6.22490667879, 101.456720317 6.13490558182, 101.552793697 6.13490558182, 101.552793697 6.22490667879);True;Narathiwat
50162;LINESTRING(101.456720317 6.22490667879, 101.360646938 6.22490667879, 101.360646938 6.13490558182, 101.456720317 6.13490558182, 101.456720317 6.22490667879);True;Narathiwat
50163;LINESTRING(101.456720317 6.13490558182, 101.360646938 6.13490558182, 101.360646938 6.04490448485, 101.456720317 6.04490448485, 101.456720317 6.13490558182);True;Yala
50164;LINESTRING(101.552793697 6.13490558182, 101.456720317 6.13490558182, 101.456720317 6.04490448485, 101.552793697 6.04490448485, 101.552793697 6.13490558182);True;Narathiwat
50104;LINESTRING(101.937087215 6.40490887273, 101.552793697 6.40490887273, 101.552793697 6.04490448485, 101.937087215 6.04490448485, 101.937087215 6.40490887273);True;Narathiwat
50185;LINESTRING(103.474261286 7.48492203636, 102.70567425 7.48492203636, 102.70567425 6.76491326061, 103.474261286 6.76491326061, 103.474261286 7.48492203636);True;NULL
50186;LINESTRING(102.70567425 7.48492203636, 101.937087215 7.48492203636, 101.937087215 6.76491326061, 102.70567425 6.76491326061, 102.70567425 7.48492203636);True;NULL
50357;LINESTRING(102.70567425 6.76491326061, 102.321380732 6.76491326061, 102.321380732 6.40490887273, 102.70567425 6.40490887273, 102.70567425 6.76491326061);True;NULL
50358;LINESTRING(102.321380732 6.76491326061, 101.937087215 6.76491326061, 101.937087215 6.40490887273, 102.321380732 6.40490887273, 102.321380732 6.76491326061);True;NULL
50401;LINESTRING(102.321380732 6.40490887273, 102.129233973 6.40490887273, 102.129233973 6.22490667879, 102.321380732 6.22490667879, 102.321380732 6.40490887273);True;NULL
50409;LINESTRING(102.129233973 6.40490887273, 102.033160594 6.40490887273, 102.033160594 6.31490777576, 102.129233973 6.31490777576, 102.129233973 6.40490887273);True;NULL
50410;LINESTRING(102.033160594 6.40490887273, 101.937087215 6.40490887273, 101.937087215 6.31490777576, 102.033160594 6.31490777576, 102.033160594 6.40490887273);True;Narathiwat
50411;LINESTRING(102.033160594 6.31490777576, 101.937087215 6.31490777576, 101.937087215 6.22490667879, 102.033160594 6.22490667879, 102.033160594 6.31490777576);True;Narathiwat
50412;LINESTRING(102.129233973 6.31490777576, 102.033160594 6.31490777576, 102.033160594 6.22490667879, 102.129233973 6.22490667879, 102.129233973 6.31490777576);True;Narathiwat
50413;LINESTRING(102.129233973 6.22490667879, 102.033160594 6.22490667879, 102.033160594 6.13490558182, 102.129233973 6.13490558182, 102.129233973 6.22490667879);True;NULL
50414;LINESTRING(102.033160594 6.22490667879, 101.937087215 6.22490667879, 101.937087215 6.13490558182, 102.033160594 6.13490558182, 102.033160594 6.22490667879);True;Narathiwat
50415;LINESTRING(102.033160594 6.13490558182, 101.937087215 6.13490558182, 101.937087215 6.04490448485, 102.033160594 6.04490448485, 102.033160594 6.13490558182);True;Narathiwat
50416;LINESTRING(102.129233973 6.13490558182, 102.033160594 6.13490558182, 102.033160594 6.04490448485, 102.129233973 6.04490448485, 102.129233973 6.13490558182);True;NULL
50404;LINESTRING(102.321380732 6.22490667879, 102.129233973 6.22490667879, 102.129233973 6.04490448485, 102.321380732 6.04490448485, 102.321380732 6.22490667879);True;NULL
50360;LINESTRING(102.70567425 6.40490887273, 102.321380732 6.40490887273, 102.321380732 6.04490448485, 102.70567425 6.04490448485, 102.70567425 6.40490887273);True;NULL
50188;LINESTRING(103.474261286 6.76491326061, 102.70567425 6.76491326061, 102.70567425 6.04490448485, 103.474261286 6.04490448485, 103.474261286 6.76491326061);True;NULL
50537;LINESTRING(100.399913143 8.92493958788, 100.207766384 8.92493958788, 100.207766384 8.74493739394, 100.399913143 8.74493739394, 100.399913143 8.92493958788);True;NULL
50545;LINESTRING(100.207766384 8.92493958788, 100.111693005 8.92493958788, 100.111693005 8.83493849091, 100.207766384 8.83493849091, 100.207766384 8.92493958788);True;NULL
50546;LINESTRING(100.111693005 8.92493958788, 100.015619625 8.92493958788, 100.015619625 8.83493849091, 100.111693005 8.83493849091, 100.111693005 8.92493958788);True;Nakhon Si Thammarat
50547;LINESTRING(100.111693005 8.83493849091, 100.015619625 8.83493849091, 100.015619625 8.74493739394, 100.111693005 8.74493739394, 100.111693005 8.83493849091);True;Nakhon Si Thammarat
50548;LINESTRING(100.207766384 8.83493849091, 100.111693005 8.83493849091, 100.111693005 8.74493739394, 100.207766384 8.74493739394, 100.207766384 8.83493849091);True;NULL
50549;LINESTRING(100.207766384 8.74493739394, 100.111693005 8.74493739394, 100.111693005 8.65493629697, 100.207766384 8.65493629697, 100.207766384 8.74493739394);True;NULL
50550;LINESTRING(100.111693005 8.74493739394, 100.015619625 8.74493739394, 100.015619625 8.65493629697, 100.111693005 8.65493629697, 100.111693005 8.74493739394);True;Nakhon Si Thammarat
50551;LINESTRING(100.111693005 8.65493629697, 100.015619625 8.65493629697, 100.015619625 8.5649352, 100.111693005 8.5649352, 100.111693005 8.65493629697);True;Nakhon Si Thammarat
50552;LINESTRING(100.207766384 8.65493629697, 100.111693005 8.65493629697, 100.111693005 8.5649352, 100.207766384 8.5649352, 100.207766384 8.65493629697);True;Nakhon Si Thammarat
50553;LINESTRING(100.399913143 8.74493739394, 100.303839764 8.74493739394, 100.303839764 8.65493629697, 100.399913143 8.65493629697, 100.399913143 8.74493739394);True;NULL
50554;LINESTRING(100.303839764 8.74493739394, 100.207766384 8.74493739394, 100.207766384 8.65493629697, 100.303839764 8.65493629697, 100.303839764 8.74493739394);True;NULL
50555;LINESTRING(100.303839764 8.65493629697, 100.207766384 8.65493629697, 100.207766384 8.5649352, 100.303839764 8.5649352, 100.303839764 8.65493629697);True;Nakhon Si Thammarat
